,ID,Year_Birth,Age,Age_Group,Education,FamilySize,Income,IncomeClass,Dt_Customer,Day_Customer,Day_Joined,Month_Joined,Year_Joined,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,T_AmountSpent,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,T_NPurchase,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,T_AcceptedCmpgn,Complain
1620,8286,1965,49,Middle-aged,Postgraduate,3,51717.0,Middle,2013-08-20,313,Tuesday,August,2013,55,98.0,1.0,17.0,0.0,1.0,5.0,122.0,1,3,0,4,7,8,0,1,0,0,0,1,0
1621,9668,1971,43,Middle-aged,Undergraduate,3,18793.0,Poor,2013-01-12,533,Saturday,January,2013,14,4.0,16.0,20.0,0.0,17.0,20.0,77.0,3,2,0,4,8,9,0,0,0,0,0,0,0
1623,6097,1959,55,Middle-aged,Undergraduate,3,50664.0,Middle,2013-01-16,529,Wednesday,January,2013,64,313.0,8.0,104.0,6.0,4.0,126.0,561.0,9,8,1,6,9,24,0,0,0,0,0,0,0
1624,7019,1963,51,Middle-aged,Undergraduate,4,54414.0,Middle,2013-01-23,522,Wednesday,January,2013,49,109.0,18.0,16.0,24.0,26.0,18.0,211.0,4,3,1,5,4,13,0,0,0,0,0,0,0
1625,7408,1952,62,Old,Postgraduate,3,54549.0,Middle,2014-03-03,118,Monday,March,2014,8,216.0,2.0,6.0,0.0,0.0,9.0,233.0,2,5,1,4,7,12,0,0,0,0,0,0,0
1626,8041,1971,43,Middle-aged,Postgraduate,2,47111.0,Lower Middle,2012-09-08,659,Saturday,September,2012,35,595.0,71.0,153.0,120.0,112.0,41.0,1092.0,6,3,2,10,9,21,0,0,0,0,0,0,0
1627,252,1963,51,Middle-aged,Postgraduate,1,41003.0,Lower Middle,2013-03-17,469,Sunday,March,2013,11,123.0,133.0,142.0,71.0,44.0,88.0,601.0,1,6,2,8,6,17,0,0,0,0,0,0,0
1628,9986,1982,32,Young Adults,Undergraduate,3,19444.0,Poor,2014-02-22,127,Saturday,February,2014,8,16.0,0.0,23.0,3.0,2.0,10.0,54.0,3,4,1,2,7,10,0,0,0,0,0,0,0
1629,3276,1976,38,Young Adults,Postgraduate,3,36301.0,Lower Middle,2013-10-25,247,Friday,October,2013,53,11.0,12.0,35.0,3.0,5.0,12.0,78.0,1,3,0,3,7,7,0,0,0,0,0,0,0
1631,3570,1969,45,Middle-aged,Postgraduate,3,42731.0,Lower Middle,2013-10-21,251,Monday,October,2013,64,159.0,2.0,51.0,6.0,2.0,24.0,244.0,3,4,1,5,5,13,0,0,0,0,0,0,0
1632,3783,1959,55,Middle-aged,Postgraduate,4,52854.0,Middle,2014-03-24,97,Monday,March,2014,43,105.0,0.0,10.0,0.0,1.0,0.0,116.0,2,2,1,4,5,9,0,0,0,0,0,0,0
1633,10207,1978,36,Young Adults,Undergraduate,3,22775.0,Poor,2013-06-19,375,Wednesday,June,2013,40,5.0,1.0,8.0,0.0,0.0,1.0,15.0,1,1,0,2,8,4,0,0,0,0,0,0,0
1635,3427,1955,59,Middle-aged,Postgraduate,3,59821.0,Middle,2013-04-12,443,Friday,April,2013,11,629.0,0.0,70.0,0.0,0.0,35.0,734.0,6,11,2,7,8,26,0,0,0,0,0,0,0
1636,5209,1954,60,Old,Undergraduate,2,50002.0,Middle,2013-06-17,377,Monday,June,2013,21,443.0,5.0,71.0,21.0,16.0,82.0,638.0,2,8,2,7,7,19,0,0,0,0,0,0,0
1637,10711,1945,69,Old,Undergraduate,2,69755.0,Middle,2013-10-02,270,Wednesday,October,2013,23,217.0,77.0,373.0,111.0,23.0,93.0,894.0,1,3,6,12,1,22,0,0,0,0,0,0,0
1638,10785,1969,45,Middle-aged,Undergraduate,4,44078.0,Lower Middle,2014-06-19,10,Thursday,June,2014,17,24.0,1.0,10.0,2.0,0.0,4.0,41.0,2,2,0,3,5,7,0,0,0,0,0,0,0
1639,2814,1976,38,Young Adults,Postgraduate,3,30560.0,Lower Middle,2013-06-27,367,Thursday,June,2013,6,9.0,1.0,5.0,4.0,5.0,7.0,31.0,1,1,0,3,7,5,0,0,0,0,0,0,0
1640,6866,1969,45,Middle-aged,Postgraduate,4,35924.0,Lower Middle,2014-03-23,98,Sunday,March,2014,56,8.0,0.0,14.0,2.0,3.0,7.0,34.0,1,1,0,3,5,5,0,0,0,0,0,0,0
1641,1665,1964,50,Middle-aged,Postgraduate,3,64140.0,Middle,2013-09-23,279,Monday,September,2013,71,1459.0,0.0,61.0,0.0,15.0,215.0,1750.0,5,2,5,6,5,18,1,0,1,0,1,3,0
1642,6575,1981,33,Young Adults,Undergraduate,4,56386.0,Middle,2012-10-27,610,Saturday,October,2012,51,230.0,48.0,214.0,13.0,32.0,75.0,612.0,8,9,1,7,9,25,0,0,0,0,0,0,0
1644,3091,1981,33,Young Adults,Postgraduate,3,75774.0,Middle,2014-05-02,58,Friday,May,2014,27,340.0,21.0,134.0,258.0,14.0,56.0,823.0,1,7,5,8,4,21,0,0,0,0,0,0,0
1645,10141,1960,54,Middle-aged,Postgraduate,1,39228.0,Lower Middle,2013-05-10,415,Friday,May,2013,1,7.0,1.0,6.0,0.0,3.0,3.0,20.0,1,0,0,3,4,4,0,0,0,0,0,0,0
1646,5177,1974,40,Middle-aged,Postgraduate,3,58494.0,Middle,2013-12-12,199,Thursday,December,2013,56,298.0,7.0,68.0,4.0,0.0,19.0,396.0,2,6,2,6,6,16,0,0,0,0,0,0,0
1647,7005,1981,33,Young Adults,Undergraduate,1,58684.0,Middle,2014-06-16,13,Monday,June,2014,71,479.0,35.0,179.0,28.0,7.0,85.0,813.0,1,5,3,12,2,21,0,1,0,0,0,1,0
1648,6409,1967,47,Middle-aged,Undergraduate,1,57136.0,Middle,2013-05-18,407,Saturday,May,2013,18,267.0,140.0,599.0,34.0,12.0,127.0,1179.0,1,7,5,7,6,20,0,0,0,0,0,0,0
1649,7485,1950,64,Old,Postgraduate,3,56551.0,Middle,2014-05-07,53,Wednesday,May,2014,48,67.0,4.0,32.0,17.0,2.0,16.0,138.0,3,2,1,4,4,10,0,0,0,0,0,0,0
1650,8079,1982,32,Young Adults,Undergraduate,3,22448.0,Poor,2014-02-26,123,Wednesday,February,2014,86,3.0,1.0,8.0,23.0,2.0,18.0,55.0,3,2,1,3,3,9,0,0,0,0,0,0,0
1651,8395,1961,53,Middle-aged,Undergraduate,1,82014.0,Middle,2012-08-20,678,Monday,August,2012,48,980.0,37.0,265.0,35.0,163.0,31.0,1511.0,1,3,6,12,6,22,0,0,0,0,0,0,0
1652,10352,1963,51,Middle-aged,Undergraduate,3,34213.0,Lower Middle,2012-09-07,660,Friday,September,2012,2,50.0,4.0,28.0,6.0,3.0,26.0,117.0,3,3,1,2,9,9,0,0,0,0,0,0,0
1653,4931,1977,37,Young Adults,Undergraduate,2,157146.0,Upper Middle,2013-04-29,426,Monday,April,2013,13,1.0,0.0,1725.0,2.0,1.0,1.0,1730.0,0,0,28,0,1,28,0,0,0,0,0,0,0
1654,13,1947,67,Old,Postgraduate,2,25358.0,Poor,2013-07-22,342,Monday,July,2013,57,19.0,0.0,5.0,0.0,0.0,8.0,32.0,2,1,0,3,6,6,0,0,0,0,0,0,0
1655,1834,1978,36,Young Adults,Postgraduate,2,35544.0,Lower Middle,2014-03-08,113,Saturday,March,2014,77,30.0,5.0,23.0,4.0,1.0,4.0,67.0,1,2,0,3,7,6,0,0,0,0,0,0,0
1656,2285,1954,60,Old,Postgraduate,3,36634.0,Lower Middle,2013-05-28,397,Tuesday,May,2013,0,213.0,9.0,76.0,4.0,3.0,30.0,335.0,3,5,2,5,7,15,0,0,0,0,0,0,0
1657,2295,1954,60,Old,Postgraduate,3,62670.0,Middle,2014-02-02,147,Sunday,February,2014,57,539.0,30.0,92.0,80.0,46.0,38.0,825.0,1,5,3,13,3,22,0,0,0,0,0,0,0
1658,1378,1972,42,Middle-aged,Postgraduate,3,50334.0,Middle,2013-07-24,340,Wednesday,July,2013,24,284.0,16.0,160.0,84.0,16.0,134.0,694.0,6,7,4,6,6,23,0,0,0,0,0,0,0
1659,2781,1981,33,Young Adults,Undergraduate,1,72066.0,Middle,2014-06-23,6,Monday,June,2014,55,1003.0,34.0,536.0,134.0,51.0,34.0,1792.0,1,4,6,6,2,17,0,0,1,1,0,2,0
1660,1165,1958,56,Middle-aged,Postgraduate,3,50729.0,Middle,2013-05-02,423,Thursday,May,2013,62,239.0,13.0,143.0,45.0,4.0,52.0,496.0,9,6,2,7,6,24,0,0,0,0,0,0,0
1661,1404,1968,46,Middle-aged,Undergraduate,4,34916.0,Lower Middle,2013-05-15,410,Wednesday,May,2013,89,51.0,23.0,82.0,33.0,0.0,42.0,231.0,4,5,1,3,9,13,0,0,0,0,0,0,0
1662,6457,1976,38,Young Adults,Undergraduate,2,64892.0,Middle,2014-05-29,31,Thursday,May,2014,77,527.0,24.0,230.0,32.0,24.0,65.0,902.0,2,6,4,12,4,24,0,0,0,0,0,0,0
1663,2639,1966,48,Middle-aged,Undergraduate,3,43602.0,Lower Middle,2014-01-10,170,Friday,January,2014,45,19.0,5.0,12.0,10.0,3.0,19.0,68.0,3,3,1,2,6,9,0,0,0,0,0,0,0
1665,6437,1985,29,Young Adults,Postgraduate,2,41473.0,Lower Middle,2013-06-19,375,Wednesday,June,2013,80,21.0,8.0,20.0,15.0,3.0,9.0,76.0,1,2,0,3,7,6,0,0,0,0,0,0,0
1666,6912,1967,47,Middle-aged,Postgraduate,4,63246.0,Middle,2013-08-20,313,Tuesday,August,2013,60,593.0,30.0,91.0,29.0,22.0,7.0,772.0,1,6,3,12,4,22,0,0,0,0,0,0,0
1667,7327,1959,55,Middle-aged,Postgraduate,4,36732.0,Lower Middle,2013-12-29,182,Sunday,December,2013,71,21.0,5.0,3.0,10.0,1.0,7.0,47.0,3,1,1,4,2,9,0,0,0,0,0,0,0
1670,8143,1985,29,Young Adults,Postgraduate,1,37929.0,Lower Middle,2013-07-30,334,Tuesday,July,2013,49,202.0,2.0,46.0,3.0,2.0,10.0,265.0,2,4,2,5,7,13,0,1,0,1,0,2,0
1671,1964,1951,63,Old,Undergraduate,2,86610.0,Middle,2013-09-05,297,Thursday,September,2013,66,446.0,107.0,768.0,33.0,196.0,53.0,1603.0,1,5,6,6,2,18,0,0,0,0,0,0,0
1672,3690,1986,28,Young Adults,Postgraduate,2,80141.0,Middle,2013-01-11,534,Friday,January,2013,20,1184.0,102.0,673.0,52.0,40.0,40.0,2091.0,1,7,4,10,6,22,0,0,1,0,0,1,0
1674,3389,1970,44,Middle-aged,Undergraduate,3,69016.0,Middle,2012-11-22,584,Thursday,November,2012,61,726.0,53.0,363.0,123.0,107.0,161.0,1533.0,4,8,9,13,5,34,0,0,0,0,0,0,0
1675,4712,1991,23,Young Adults,Postgraduate,2,20193.0,Poor,2012-11-28,578,Wednesday,November,2012,18,8.0,8.0,22.0,24.0,11.0,9.0,82.0,1,1,1,4,4,7,0,0,0,0,0,0,0
1676,1170,1975,39,Young Adults,Undergraduate,3,27573.0,Poor,2013-03-25,461,Monday,March,2013,45,50.0,15.0,110.0,39.0,15.0,15.0,244.0,4,5,1,4,8,14,0,0,0,0,0,0,0
1677,6347,1979,35,Young Adults,Basic,2,15862.0,Poor,2013-06-27,367,Thursday,June,2013,26,1.0,1.0,4.0,11.0,9.0,10.0,36.0,1,1,0,3,8,5,0,0,0,0,0,0,0
1678,4065,1976,38,Young Adults,Postgraduate,3,49544.0,Lower Middle,2013-02-12,502,Tuesday,February,2013,0,308.0,0.0,73.0,0.0,0.0,23.0,404.0,2,5,1,8,7,16,0,0,0,0,0,0,0
1679,8230,1980,34,Young Adults,Undergraduate,3,33228.0,Lower Middle,2014-01-23,157,Thursday,January,2014,28,22.0,2.0,31.0,7.0,4.0,5.0,71.0,1,2,0,3,7,6,0,0,0,0,0,0,0
1680,1215,1978,36,Young Adults,Undergraduate,2,70440.0,Middle,2013-10-08,264,Tuesday,October,2013,49,690.0,117.0,499.0,76.0,102.0,88.0,1572.0,1,5,10,7,3,23,0,0,0,1,0,1,0
1681,5939,1971,43,Middle-aged,Undergraduate,4,38232.0,Lower Middle,2014-01-17,163,Friday,January,2014,84,43.0,5.0,28.0,7.0,6.0,33.0,122.0,4,3,1,3,5,11,0,0,0,0,0,0,0
1682,2156,1955,59,Middle-aged,Postgraduate,4,22554.0,Poor,2012-11-03,603,Saturday,November,2012,38,27.0,0.0,10.0,0.0,0.0,4.0,41.0,4,2,0,4,5,10,0,0,0,0,0,0,0
1683,7788,1983,31,Young Adults,Postgraduate,3,23536.0,Poor,2014-06-04,25,Wednesday,June,2014,53,6.0,0.0,3.0,0.0,0.0,1.0,10.0,1,0,0,3,3,4,0,0,0,0,0,0,0
1684,10323,1952,62,Old,Undergraduate,3,49413.0,Lower Middle,2013-10-25,247,Friday,October,2013,88,205.0,7.0,41.0,3.0,2.0,46.0,304.0,2,4,2,5,5,13,0,0,0,0,0,0,0
1685,7947,1969,45,Middle-aged,Undergraduate,4,42231.0,Lower Middle,2014-03-25,96,Tuesday,March,2014,99,24.0,0.0,8.0,0.0,1.0,4.0,37.0,1,1,0,3,5,5,0,0,0,0,0,0,0
1686,1891,1980,34,Young Adults,Postgraduate,1,78789.0,Middle,2012-08-08,690,Wednesday,August,2012,12,667.0,50.0,850.0,21.0,83.0,83.0,1754.0,1,4,6,5,2,16,0,0,0,0,0,0,0
1687,2570,1968,46,Middle-aged,Undergraduate,3,56534.0,Middle,2013-07-23,341,Tuesday,July,2013,35,691.0,7.0,61.0,10.0,0.0,46.0,815.0,4,10,4,7,8,25,0,1,0,0,1,2,0
1688,9256,1971,43,Middle-aged,Undergraduate,2,58350.0,Middle,2013-01-04,541,Friday,January,2013,5,493.0,26.0,206.0,116.0,80.0,80.0,1001.0,4,8,3,12,6,27,0,0,0,0,0,0,0
1690,7397,1951,63,Old,Undergraduate,2,49090.0,Lower Middle,2013-07-19,345,Friday,July,2013,45,494.0,5.0,82.0,7.0,0.0,100.0,688.0,3,7,2,9,7,21,0,0,0,0,0,0,0
1691,6349,1987,27,Young Adults,Postgraduate,1,61787.0,Middle,2013-07-06,358,Saturday,July,2013,71,621.0,73.0,414.0,78.0,48.0,85.0,1319.0,1,8,4,6,5,19,0,0,0,0,0,0,0
1692,10790,1985,29,Young Adults,Postgraduate,3,18169.0,Poor,2013-02-19,495,Tuesday,February,2013,40,9.0,0.0,5.0,0.0,0.0,7.0,21.0,1,1,0,2,8,4,0,0,0,0,0,0,0
1693,10398,1981,33,Young Adults,Postgraduate,2,24336.0,Poor,2012-08-27,671,Monday,August,2012,82,1.0,6.0,2.0,8.0,2.0,12.0,31.0,1,1,0,2,7,4,0,0,0,0,0,0,0
1694,2431,1990,24,Young Adults,Undergraduate,2,18222.0,Poor,2012-12-31,545,Monday,December,2012,70,12.0,4.0,19.0,12.0,6.0,14.0,67.0,1,2,0,3,8,6,0,0,0,0,0,0,0
1695,550,1952,62,Old,Undergraduate,2,62335.0,Middle,2013-05-23,402,Thursday,May,2013,87,243.0,131.0,217.0,85.0,6.0,26.0,708.0,2,3,3,13,2,21,0,0,0,0,0,0,0
1696,1890,1971,43,Middle-aged,Postgraduate,4,42033.0,Lower Middle,2012-09-19,648,Wednesday,September,2012,95,11.0,1.0,4.0,2.0,0.0,7.0,25.0,1,1,0,2,7,4,0,0,0,0,0,0,0
1697,10742,1983,31,Young Adults,Postgraduate,2,86580.0,Middle,2013-02-27,487,Wednesday,February,2013,72,532.0,21.0,127.0,26.0,20.0,20.0,746.0,0,4,2,5,1,11,0,0,1,0,0,1,0
1698,10356,1957,57,Middle-aged,Postgraduate,3,41437.0,Lower Middle,2012-09-22,645,Saturday,September,2012,5,29.0,0.0,2.0,0.0,0.0,1.0,32.0,1,1,0,3,7,5,0,0,0,0,0,0,0
1699,4676,1951,63,Old,Postgraduate,3,73705.0,Middle,2014-03-05,116,Wednesday,March,2014,86,612.0,91.0,520.0,258.0,107.0,107.0,1695.0,2,9,6,8,5,25,0,0,0,0,0,0,0
1700,8852,1976,38,Young Adults,Undergraduate,3,61064.0,Middle,2012-08-31,667,Friday,August,2012,80,387.0,126.0,342.0,0.0,45.0,180.0,1080.0,5,8,4,11,6,28,0,0,0,0,0,0,0
1702,5294,1989,25,Young Adults,Undergraduate,2,18358.0,Poor,2013-11-20,221,Wednesday,November,2013,49,6.0,8.0,19.0,16.0,4.0,4.0,57.0,3,3,0,4,7,10,0,0,0,0,0,0,0
1703,1958,1973,41,Middle-aged,Postgraduate,3,55012.0,Middle,2014-03-21,100,Friday,March,2014,85,582.0,0.0,65.0,0.0,0.0,13.0,660.0,6,8,2,9,5,25,0,0,0,0,0,0,0
1704,7349,1973,41,Middle-aged,Basic,3,9722.0,Poor,2012-10-02,635,Tuesday,October,2012,7,6.0,17.0,16.0,6.0,16.0,42.0,103.0,4,3,1,3,8,11,0,0,0,0,0,0,0
1705,8799,1984,30,Young Adults,Postgraduate,3,38175.0,Lower Middle,2013-09-23,279,Monday,September,2013,6,70.0,6.0,69.0,2.0,3.0,3.0,153.0,3,3,1,4,7,11,0,0,0,0,0,0,0
1706,1351,1956,58,Middle-aged,Postgraduate,3,58656.0,Middle,2012-09-20,647,Thursday,September,2012,25,962.0,12.0,194.0,16.0,24.0,12.0,1220.0,4,7,8,13,6,32,0,0,1,0,0,1,0
1707,1045,1965,49,Middle-aged,Undergraduate,3,52117.0,Middle,2012-08-16,682,Thursday,August,2012,55,112.0,10.0,107.0,30.0,0.0,20.0,279.0,2,5,2,4,7,13,0,0,0,0,0,0,0
1708,7732,1978,36,Young Adults,Undergraduate,3,64813.0,Middle,2014-01-02,178,Thursday,January,2014,81,293.0,0.0,124.0,179.0,97.0,52.0,745.0,1,7,2,10,5,20,0,0,0,0,0,0,0
1709,8070,1973,41,Middle-aged,Postgraduate,3,54222.0,Middle,2014-03-01,120,Saturday,March,2014,98,199.0,12.0,31.0,3.0,12.0,7.0,264.0,1,3,3,5,3,12,0,0,0,0,0,0,0
1710,477,1986,28,Young Adults,Undergraduate,2,83512.0,Middle,2014-06-17,12,Tuesday,June,2014,31,1060.0,61.0,835.0,80.0,20.0,101.0,2157.0,1,4,7,10,1,22,1,0,1,1,1,4,0
1711,7832,1959,55,Middle-aged,Postgraduate,3,77520.0,Middle,2013-08-28,305,Wednesday,August,2013,30,940.0,44.0,396.0,0.0,88.0,58.0,1526.0,1,8,7,7,4,23,1,0,1,1,0,3,0
1712,2202,1978,36,Young Adults,Undergraduate,3,41154.0,Lower Middle,2013-04-09,446,Tuesday,April,2013,98,44.0,2.0,11.0,2.0,3.0,7.0,69.0,1,1,0,4,5,6,0,0,0,0,0,0,0
1713,7396,1966,48,Middle-aged,Undergraduate,2,80398.0,Middle,2012-11-10,596,Saturday,November,2012,92,342.0,51.0,936.0,207.0,35.0,26.0,1597.0,1,5,8,12,3,26,0,0,1,0,0,1,0
1714,4055,1992,22,Young Adults,Basic,2,18746.0,Poor,2014-05-29,31,Thursday,May,2014,41,2.0,10.0,11.0,12.0,9.0,20.0,64.0,2,3,0,3,6,8,0,0,0,0,0,0,0
1715,10340,1984,30,Young Adults,Undergraduate,3,35196.0,Lower Middle,2012-11-13,593,Tuesday,November,2012,68,75.0,12.0,141.0,43.0,39.0,187.0,497.0,6,6,1,5,8,18,0,0,0,0,0,0,0
1716,10091,1956,58,Middle-aged,Undergraduate,2,60230.0,Middle,2013-05-20,405,Monday,May,2013,78,520.0,20.0,367.0,39.0,81.0,40.0,1067.0,2,6,3,6,5,17,0,0,0,0,0,0,0
1717,7629,1977,37,Young Adults,Undergraduate,4,22108.0,Poor,2014-05-08,52,Thursday,May,2014,46,5.0,3.0,9.0,6.0,2.0,6.0,31.0,2,2,0,3,7,7,0,0,0,0,0,0,0
1718,10640,1974,40,Middle-aged,Undergraduate,4,44392.0,Lower Middle,2013-09-05,297,Thursday,September,2013,71,87.0,5.0,71.0,7.0,12.0,29.0,211.0,5,4,1,4,7,14,0,0,0,0,0,0,0
1719,3498,1976,38,Young Adults,Postgraduate,3,55424.0,Middle,2012-11-25,581,Sunday,November,2012,6,462.0,61.0,184.0,10.0,53.0,107.0,877.0,4,7,5,9,6,25,1,0,0,0,0,1,0
1720,6742,1979,35,Young Adults,Undergraduate,3,17688.0,Poor,2013-01-13,532,Sunday,January,2013,82,2.0,2.0,1.0,3.0,1.0,2.0,11.0,1,1,0,2,8,4,0,0,0,0,0,0,1
1721,1172,1983,31,Young Adults,Postgraduate,2,92491.0,Middle,2013-05-01,424,Wednesday,May,2013,71,979.0,44.0,935.0,29.0,25.0,22.0,2034.0,1,7,5,12,3,25,0,1,1,1,0,3,0
1722,569,1991,23,Young Adults,Undergraduate,1,90273.0,Middle,2013-12-14,197,Saturday,December,2013,32,704.0,129.0,853.0,120.0,74.0,111.0,1991.0,1,5,6,7,2,19,0,1,1,1,0,3,0
1723,4686,1962,52,Middle-aged,Postgraduate,1,82571.0,Middle,2014-04-02,88,Wednesday,April,2014,28,861.0,31.0,558.0,62.0,95.0,79.0,1686.0,0,6,5,13,2,24,0,0,1,0,0,1,0
1724,1381,1982,32,Young Adults,Postgraduate,2,38513.0,Lower Middle,2014-01-28,152,Tuesday,January,2014,20,172.0,3.0,115.0,16.0,0.0,18.0,324.0,5,6,1,5,8,17,0,0,0,0,0,0,0
1725,2634,1979,35,Young Adults,Postgraduate,2,16653.0,Poor,2014-04-18,72,Friday,April,2014,10,5.0,7.0,31.0,15.0,4.0,7.0,69.0,3,2,1,3,6,9,0,0,0,0,0,0,0
1726,10905,1955,59,Middle-aged,Undergraduate,4,42586.0,Lower Middle,2012-10-29,608,Monday,October,2012,7,194.0,2.0,56.0,0.0,0.0,0.0,252.0,5,4,1,6,8,16,0,0,0,0,0,0,0
1727,1744,1965,49,Middle-aged,Basic,2,23529.0,Poor,2013-01-07,538,Monday,January,2013,67,9.0,7.0,13.0,3.0,2.0,20.0,54.0,1,1,1,2,6,5,0,0,0,0,0,0,0
1729,3828,1951,63,Old,Undergraduate,3,71107.0,Middle,2013-02-17,497,Sunday,February,2013,61,533.0,10.0,217.0,198.0,174.0,195.0,1327.0,2,7,6,13,4,28,0,0,0,0,0,0,0
1730,8605,1964,50,Middle-aged,Postgraduate,4,46910.0,Lower Middle,2014-03-23,98,Sunday,March,2014,36,48.0,0.0,14.0,0.0,0.0,6.0,68.0,2,2,0,3,6,7,0,0,0,0,0,0,0
1732,4351,1955,59,Middle-aged,Undergraduate,3,37244.0,Lower Middle,2013-04-27,428,Saturday,April,2013,90,18.0,2.0,10.0,0.0,0.0,25.0,55.0,1,1,1,2,7,5,1,0,0,0,0,1,0
1733,10129,1966,48,Middle-aged,Undergraduate,2,82427.0,Middle,2014-03-12,109,Wednesday,March,2014,35,482.0,147.0,509.0,104.0,107.0,107.0,1456.0,1,3,5,12,1,21,0,0,1,0,0,1,0
1734,2499,1958,56,Middle-aged,Postgraduate,2,75342.0,Middle,2013-05-06,419,Monday,May,2013,38,204.0,97.0,97.0,21.0,118.0,26.0,563.0,1,5,2,10,4,18,0,0,0,0,0,0,0
1735,10092,1954,60,Old,Undergraduate,2,70044.0,Middle,2013-02-18,496,Monday,February,2013,46,1073.0,0.0,250.0,153.0,14.0,14.0,1504.0,4,7,10,5,5,26,0,0,0,0,0,0,0
1737,5796,1963,51,Middle-aged,Undergraduate,2,77437.0,Middle,2013-11-26,215,Tuesday,November,2013,70,560.0,21.0,442.0,29.0,44.0,29.0,1125.0,1,4,5,13,1,23,0,0,1,0,0,1,0
1738,10556,1959,55,Middle-aged,Undergraduate,3,54984.0,Middle,2014-05-24,36,Saturday,May,2014,51,173.0,13.0,131.0,32.0,3.0,6.0,358.0,4,6,1,6,7,17,0,0,0,1,0,1,0
1739,1064,1971,43,Middle-aged,Postgraduate,3,42403.0,Lower Middle,2013-12-11,200,Wednesday,December,2013,18,22.0,1.0,11.0,0.0,5.0,3.0,42.0,1,1,0,3,8,5,0,0,0,0,0,0,0
1740,48,1964,50,Middle-aged,Undergraduate,3,55761.0,Middle,2014-04-24,66,Thursday,April,2014,97,136.0,1.0,12.0,0.0,3.0,32.0,184.0,2,4,1,3,6,10,0,1,0,0,0,1,0
1741,7610,1983,31,Young Adults,Undergraduate,3,37292.0,Lower Middle,2013-04-18,437,Thursday,April,2013,32,275.0,0.0,86.0,10.0,23.0,66.0,460.0,5,6,3,5,8,19,0,0,0,0,0,0,0
1742,263,1945,69,Old,Postgraduate,1,45576.0,Lower Middle,2014-05-28,32,Wednesday,May,2014,9,56.0,19.0,29.0,2.0,14.0,25.0,145.0,1,3,1,3,8,8,0,0,0,0,0,0,0
1743,10814,1947,67,Old,Undergraduate,2,70321.0,Middle,2013-01-16,529,Wednesday,January,2013,6,303.0,23.0,751.0,82.0,26.0,191.0,1376.0,1,6,5,13,4,25,0,0,0,0,0,0,0
1744,9710,1969,45,Middle-aged,Postgraduate,2,58086.0,Middle,2013-01-20,525,Sunday,January,2013,80,708.0,7.0,62.0,0.0,0.0,15.0,792.0,2,11,3,7,8,23,0,0,0,0,0,0,0
1745,9292,1952,62,Old,Undergraduate,2,81795.0,Middle,2012-10-26,611,Friday,October,2012,74,324.0,132.0,693.0,27.0,118.0,88.0,1382.0,1,4,11,7,2,23,0,0,0,0,0,0,0
1746,10250,1947,67,Old,Basic,2,28389.0,Poor,2012-11-20,586,Tuesday,November,2012,49,1.0,5.0,3.0,7.0,4.0,8.0,28.0,1,1,0,2,7,4,0,0,0,0,0,0,0
1748,5847,1969,45,Middle-aged,Undergraduate,2,69901.0,Middle,2013-05-29,396,Wednesday,May,2013,95,312.0,21.0,206.0,102.0,92.0,149.0,882.0,3,7,3,10,5,23,0,0,0,0,0,0,0
1749,737,1949,65,Old,Postgraduate,2,80360.0,Middle,2013-03-03,483,Sunday,March,2013,56,1493.0,86.0,454.0,112.0,43.0,43.0,2231.0,2,4,4,5,2,15,0,1,1,1,0,3,0
1750,3571,1961,53,Middle-aged,Postgraduate,3,63342.0,Middle,2012-10-16,621,Tuesday,October,2012,48,918.0,21.0,118.0,13.0,10.0,21.0,1101.0,3,8,3,5,6,19,0,1,0,0,0,1,0
1752,3878,1980,34,Young Adults,Postgraduate,2,31859.0,Lower Middle,2014-02-27,122,Thursday,February,2014,3,3.0,4.0,7.0,15.0,8.0,11.0,48.0,1,1,0,3,7,5,0,0,0,0,0,0,0
1753,5092,1949,65,Old,Postgraduate,2,51569.0,Middle,2013-02-12,502,Tuesday,February,2013,39,380.0,0.0,47.0,6.0,0.0,34.0,467.0,4,7,1,7,8,19,0,1,0,0,0,1,0
1755,5394,1979,35,Young Adults,Basic,3,16014.0,Poor,2013-03-17,469,Sunday,March,2013,42,3.0,9.0,4.0,7.0,8.0,7.0,38.0,4,1,1,4,3,10,0,0,0,0,0,0,0
1756,3798,1968,46,Middle-aged,Undergraduate,4,41120.0,Lower Middle,2013-11-06,235,Wednesday,November,2013,80,24.0,2.0,23.0,0.0,8.0,24.0,81.0,3,2,1,3,6,9,0,0,0,0,0,0,0
1757,3524,1971,43,Middle-aged,Postgraduate,2,39763.0,Lower Middle,2013-08-04,329,Sunday,August,2013,9,80.0,1.0,60.0,4.0,6.0,16.0,167.0,2,5,1,2,9,10,0,0,0,0,0,0,0
1758,5247,1955,59,Middle-aged,Postgraduate,4,38725.0,Lower Middle,2014-05-10,50,Saturday,May,2014,52,31.0,0.0,6.0,2.0,1.0,5.0,45.0,2,1,0,4,4,7,0,0,0,0,0,0,0
